DATE,HPI,HPA_PC,TENYRT,TENYRT_PC,MORTGAGE,MORTGAGE_PC,UNEMPLOYMENT,UNEMPLOYMENT_PC,WAGES,WAGES_PC,SUPPLY,SUPPLY_PC
2017-11-01,195.947,6.057178116001647,2.37,30.93922651933702,3.94,13.544668587896247,4.2,-10.638297872340425,10.73,0.28037383177571157,137637.0,0.7930928423920208
2017-12-01,197.163,6.1625690563111934,2.37,-0.836820083682009,3.9,-4.411764705882357,4.1,-12.765957446808521,10.75,0.4672897196261749,137637.0,0.7930928423920208
2018-01-01,198.305,6.158425276095962,2.4,-2.040816326530623,3.99,-7.638888888888889,4.0,-14.893617021276597,10.73,0.7511737089201884,137920.0,0.8054495753482729
2018-02-01,199.226,6.359942983135186,2.78,11.64658634538151,4.22,0.7159904534606052,4.1,-10.869565217391305,10.73,0.46816479400749733,137920.0,0.8054495753482729
2018-03-01,199.965,6.369453856833565,2.81,12.851405622489953,4.43,8.048780487804882,4.0,-9.090909090909099,10.76,0.373134328358201,137920.0,0.8054495753482729
2018-04-01,200.661,6.3256730764135725,2.74,14.16666666666668,4.44,7.246376811594221,4.0,-9.090909090909099,10.76,0.373134328358201,138203.0,0.8170232632784517
2018-05-01,201.427,6.229464968488771,2.97,27.467811158798288,4.58,13.64764267990074,3.8,-13.636363636363647,10.77,0.18604651162790303,138203.0,0.8170232632784517
2018-06-01,202.232,6.154629488680203,2.89,32.568807339449535,4.56,15.736040609137047,4.0,-6.976744186046507,10.77,0.0,138203.0,0.8170232632784517
2018-07-01,202.907,5.987098122176091,2.85,21.27659574468085,4.55,17.2680412371134,3.8,-11.627906976744185,10.78,-0.27752081406106505,138488.0,0.8256039139741107
2018-08-01,203.68400000000003,5.721448554715289,3.0,33.928571428571416,4.54,15.81632653061225,3.8,-13.636363636363647,10.81,0.27829313543600315,138488.0,0.8256039139741107
2018-09-01,204.343,5.464633170756881,2.86,38.16425120772947,4.52,18.324607329842927,3.7,-13.953488372093014,10.83,0.557103064066857,138488.0,0.8256039139741107
2018-10-01,205.103,5.289554874511677,3.09,32.61802575107295,4.72,23.237597911227144,3.8,-9.52380952380953,10.82,0.651162790697677,138778.0,0.8289922041311565
2018-11-01,205.656,4.9549112770289945,3.14,34.1880341880342,4.83,22.58883248730965,3.8,-9.52380952380953,10.85,1.118359739049387,138778.0,0.8289922041311565
2018-12-01,206.138,4.552071128964356,3.01,27.004219409282687,4.81,23.333333333333325,3.9,-4.8780487804877986,10.89,1.302325581395354,138778.0,0.8289922041311565
2019-01-01,206.522,4.143617155391939,2.69,12.083333333333336,4.55,14.035087719298234,4.0,0.0,10.92,1.7707362534948694,139069.0,0.8330916473317864
2019-02-01,206.858,3.8308252938873464,2.7,-2.8776978417266053,4.46,5.6872037914692,3.8,-7.317073170731704,10.94,1.9571295433364313,139069.0,0.8330916473317864
2019-03-01,207.074,3.55512214637562,2.76,-1.7793594306049918,4.35,-1.8058690744921009,3.8,-5.000000000000004,10.93,1.5799256505576205,139069.0,0.8330916473317864
2019-04-01,207.524,3.4201962513891586,2.49,-8.791208791208781,4.06,-8.558558558558575,3.7,-7.499999999999996,10.91,1.3940520446096687,139360.0,0.8371743015708776
2019-05-01,208.148,3.336692697602607,2.52,-15.151515151515158,4.2,-8.296943231441045,3.6,-5.263157894736835,10.92,1.3927576601671343,139360.0,0.8371743015708776
2019-06-01,208.65,3.173582815775944,2.14,-24.381625441696112,3.99,-12.499999999999988,3.6,-9.999999999999998,10.95,1.6713091922005545,139360.0,0.8371743015708776
2019-07-01,209.281,3.141340614172993,2.03,-28.771929824561415,3.73,-18.02197802197802,3.7,-2.631578947368412,10.95,1.5769944341372906,139655.0,0.8426722892958235
2019-08-01,210.083,3.141631154140714,1.9,-36.66666666666667,3.75,-18.47826086956521,3.6,-5.263157894736835,10.99,1.6651248843663247,139655.0,0.8426722892958235
2019-09-01,210.892,3.204905477554899,1.5,-47.55244755244755,3.58,-20.79646017699114,3.5,-5.40540540540541,10.97,1.2927054478301068,139655.0,0.8426722892958235
2019-10-01,211.779,3.254949951975343,1.65,-46.601941747572816,3.64,-22.881355932203384,3.6,-5.263157894736835,10.98,1.478743068391868,139961.0,0.8524405885659111
2019-11-01,212.77,3.4591745438985506,1.73,-44.904458598726116,3.78,-21.739130434782613,3.6,-5.263157894736835,10.99,1.2903225806451666,139961.0,0.8524405885659111
2019-12-01,213.911,3.7707749177735286,1.78,-41.25412541254125,3.68,-23.49272349272348,3.6,-7.692307692307689,10.98,0.8264462809917341,139961.0,0.8524405885659111
