DATE,HPI,HPA_PC,TENYRT,TENYRT_PC,MORTGAGE,MORTGAGE_PC,UNEMPLOYMENT,UNEMPLOYMENT_PC,WAGES,WAGES_PC,SUPPLY,SUPPLY_PC
2017-04-21,188.723,5.571032198876733,2.24,18.518518518518537,3.97,10.584958217270204,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-24,188.723,5.571032198876733,2.28,19.371727748691097,3.97,10.584958217270204,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-25,188.723,5.571032198876733,2.35,21.134020618556708,3.97,10.584958217270204,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-26,188.723,5.571032198876733,2.32,24.064171122994637,3.97,10.584958217270204,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-27,188.723,5.571032198876733,2.3,24.999999999999986,4.03,10.109289617486342,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-28,188.723,5.571032198876733,2.29,25.136612021857918,4.03,10.109289617486342,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-05-01,189.615,5.6774862340325996,2.33,23.936170212765965,4.03,10.109289617486342,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-02,189.615,5.6774862340325996,2.29,26.519337016574585,4.03,10.109289617486342,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-03,189.615,5.6774862340325996,2.33,30.16759776536313,4.03,10.109289617486342,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-04,189.615,5.6774862340325996,2.36,34.09090909090908,4.02,11.357340720221599,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-05,189.615,5.6774862340325996,2.36,31.8435754189944,4.02,11.357340720221599,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-08,189.615,5.6774862340325996,2.39,35.02824858757062,4.02,11.357340720221599,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-09,189.615,5.6774862340325996,2.42,36.7231638418079,4.02,11.357340720221599,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-10,189.615,5.6774862340325996,2.41,39.306358381502896,4.02,11.357340720221599,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-11,189.615,5.6774862340325996,2.39,36.57142857142858,4.05,13.445378151260504,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-12,189.615,5.6774862340325996,2.33,36.257309941520475,4.05,13.445378151260504,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-15,189.615,5.6774862340325996,2.34,33.71428571428571,4.05,13.445378151260504,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-16,189.615,5.6774862340325996,2.33,32.38636363636364,4.05,13.445378151260504,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-17,189.615,5.6774862340325996,2.22,18.716577540106954,4.05,13.445378151260504,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-18,189.615,5.6774862340325996,2.23,20.540540540540533,4.02,12.290502793296074,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-19,189.615,5.6774862340325996,2.23,20.540540540540533,4.02,12.290502793296074,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-05-22,189.615,5.6774862340325996,2.25,22.28260869565217,4.02,12.290502793296074,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
