DATE,PC
1966-06-01,-17.391304347826082
1966-07-01,-13.636363636363647
1966-08-01,-13.636363636363647
1966-09-01,-13.953488372093014
1966-10-01,-11.904761904761903
1966-11-01,-12.195121951219502
1966-12-01,-5.000000000000004
1967-01-01,-2.500000000000002
1967-02-01,0.0
1967-03-01,0.0
1967-04-01,0.0
1967-05-01,-2.5641025641025665
1967-06-01,2.631578947368424
1967-07-01,0.0
1967-08-01,0.0
1967-09-01,2.7027027027026933
1967-10-01,8.108108108108103
1967-11-01,8.333333333333329
1967-12-01,0.0
1968-01-01,-5.1282051282051215
1968-02-01,0.0
1968-03-01,-2.631578947368412
1968-04-01,-7.894736842105258
1968-05-01,-7.894736842105258
1968-06-01,-5.1282051282051215
1968-07-01,-2.631578947368412
1968-08-01,-7.894736842105258
1968-09-01,-10.526315789473681
1968-10-01,-15.000000000000002
1968-11-01,-12.820512820512823
1968-12-01,-10.526315789473681
1969-01-01,-8.108108108108116
1969-02-01,-10.526315789473681
1969-03-01,-8.108108108108116
1969-04-01,-2.85714285714286
1969-05-01,-2.85714285714286
1969-06-01,-5.40540540540541
1969-07-01,-5.40540540540541
1969-08-01,0.0
1969-09-01,8.823529411764714
1969-10-01,8.823529411764714
1969-11-01,2.941176470588238
1969-12-01,2.941176470588238
1970-01-01,14.705882352941178
1970-02-01,23.52941176470589
1970-03-01,29.411764705882366
1970-04-01,35.29411764705881
1970-05-01,41.17647058823529
1970-06-01,40.00000000000001
1970-07-01,42.857142857142854
1970-08-01,45.7142857142857
1970-09-01,45.94594594594595
1970-10-01,48.64864864864864
1970-11-01,68.57142857142858
1970-12-01,74.28571428571428
1971-01-01,51.2820512820513
1971-02-01,40.476190476190474
1971-03-01,36.36363636363635
1971-04-01,28.260869565217412
1971-05-01,22.91666666666668
1971-06-01,20.40816326530612
1971-07-01,20.0
1971-08-01,19.607843137254903
1971-09-01,11.111111111111104
1971-10-01,5.4545454545454515
1971-11-01,1.6949152542372818
1971-12-01,-1.6393442622950762
1972-01-01,-1.6949152542372972
1972-02-01,-3.3898305084745792
1972-03-01,-3.333333333333336
1972-04-01,-3.3898305084745792
1972-05-01,-3.3898305084745792
1972-06-01,-3.3898305084745792
1972-07-01,-6.666666666666672
1972-08-01,-8.196721311475411
1972-09-01,-8.333333333333332
1972-10-01,-3.448275862068969
1972-11-01,-11.66666666666667
1972-12-01,-13.33333333333333
1973-01-01,-15.517241379310336
1973-02-01,-12.280701754385968
1973-03-01,-15.517241379310336
1973-04-01,-12.280701754385968
1973-05-01,-14.035087719298241
1973-06-01,-14.035087719298241
1973-07-01,-14.285714285714283
1973-08-01,-14.285714285714283
1973-09-01,-12.727272727272732
1973-10-01,-17.857142857142858
1973-11-01,-9.433962264150944
1973-12-01,-5.769230769230766
1974-01-01,4.0816326530612095
1974-02-01,4.0000000000000036
1974-03-01,4.0816326530612095
1974-04-01,1.9999999999999927
1974-05-01,4.0816326530612095
1974-06-01,10.20408163265306
1974-07-01,14.583333333333337
1974-08-01,14.583333333333337
1974-09-01,22.91666666666668
1974-10-01,30.43478260869566
1974-11-01,37.5
1974-12-01,46.938775510204074
1975-01-01,58.82352941176471
1975-02-01,55.76923076923076
1975-03-01,68.62745098039215
1975-04-01,72.54901960784316
1975-05-01,76.47058823529413
1975-06-01,62.96296296296296
1975-07-01,56.36363636363636
1975-08-01,52.727272727272734
1975-09-01,42.3728813559322
1975-10-01,40.00000000000001
1975-11-01,25.757575757575772
1975-12-01,13.888888888888875
1976-01-01,-2.469135802469127
1976-02-01,-4.938271604938265
1976-03-01,-11.627906976744185
1976-04-01,-12.500000000000005
1976-05-01,-17.77777777777777
1976-06-01,-13.636363636363647
1976-07-01,-9.302325581395348
1976-08-01,-7.1428571428571495
1976-09-01,-9.52380952380953
1976-10-01,-8.333333333333336
1976-11-01,-6.024096385542179
1976-12-01,-4.8780487804877986
1977-01-01,-5.06329113924051
1977-02-01,-1.2987012987013056
1977-03-01,-2.631578947368412
1977-04-01,-6.493506493506493
1977-05-01,-5.40540540540541
1977-06-01,-5.263157894736835
1977-07-01,-11.538461538461533
1977-08-01,-10.256410256410255
1977-09-01,-10.526315789473681
1977-10-01,-11.688311688311693
1977-11-01,-12.820512820512823
1977-12-01,-17.948717948717942
1978-01-01,-14.66666666666666
1978-02-01,-17.105263157894733
1978-03-01,-14.864864864864872
1978-04-01,-15.277777777777784
1978-05-01,-14.285714285714285
1978-06-01,-18.055555555555554
1978-07-01,-10.144927536231886
1978-08-01,-15.714285714285708
1978-09-01,-11.764705882352938
1978-10-01,-14.705882352941178
1978-11-01,-13.23529411764705
1978-12-01,-6.250000000000005
1979-01-01,-7.8125
1979-02-01,-6.349206349206341
1979-03-01,-7.936507936507936
1979-04-01,-4.918032786885243
1979-05-01,-6.666666666666672
1979-06-01,-3.3898305084745792
1979-07-01,-8.064516129032258
1979-08-01,1.6949152542372818
1979-09-01,-1.6666666666666607
1979-10-01,3.448275862068969
1979-11-01,0.0
1979-12-01,0.0
1980-01-01,6.7796610169491425
1980-02-01,6.7796610169491425
1980-03-01,8.620689655172415
1980-04-01,18.96551724137932
1980-05-01,33.92857142857144
1980-06-01,33.33333333333332
1980-07-01,36.84210526315789
1980-08-01,28.33333333333334
1980-09-01,27.118644067796605
1980-10-01,25.0
1980-11-01,27.118644067796605
1980-12-01,20.000000000000004
1981-01-01,19.04761904761905
1981-02-01,17.46031746031747
1981-03-01,17.46031746031747
1981-04-01,4.347826086956519
1981-05-01,0.0
1981-06-01,-1.315789473684206
1981-07-01,-7.692307692307689
1981-08-01,-3.896103896103894
1981-09-01,1.3333333333333286
1981-10-01,5.3333333333333375
1981-11-01,10.666666666666675
1981-12-01,18.055555555555554
1982-01-01,14.66666666666666
1982-02-01,20.27027027027027
1982-03-01,21.621621621621614
1982-04-01,29.166666666666675
1982-05-01,25.333333333333336
1982-06-01,27.999999999999996
1982-07-01,36.111111111111114
1982-08-01,32.432432432432435
1982-09-01,32.89473684210527
1982-10-01,31.645569620253163
1982-11-01,30.12048192771084
1982-12-01,27.058823529411775
1983-01-01,20.930232558139544
1983-02-01,16.853932584269664
1983-03-01,14.444444444444452
1983-04-01,9.677419354838694
1983-05-01,7.446808510638291
1983-06-01,5.208333333333334
1983-07-01,-4.081632653061227
1983-08-01,-3.0612244897959253
1983-09-01,-8.910891089108915
1983-10-01,-15.38461538461538
1983-11-01,-21.2962962962963
1983-12-01,-23.148148148148145
1984-01-01,-23.076923076923077
1984-02-01,-25.000000000000007
1984-03-01,-24.27184466019418
1984-04-01,-24.509803921568622
1984-05-01,-26.732673267326728
1984-06-01,-28.71287128712871
1984-07-01,-20.212765957446813
1984-08-01,-21.052631578947366
1984-09-01,-20.652173913043473
1984-10-01,-15.909090909090912
1984-11-01,-15.294117647058822
1984-12-01,-12.048192771084347
1985-01-01,-8.750000000000002
1985-02-01,-7.692307692307689
1985-03-01,-7.692307692307689
1985-04-01,-5.194805194805199
1985-05-01,-2.702702702702705
1985-06-01,2.77777777777778
1985-07-01,-1.3333333333333286
1985-08-01,-5.3333333333333375
1985-09-01,-2.739726027397263
1985-10-01,-4.054054054054063
1985-11-01,-2.77777777777778
1985-12-01,-4.109589041095888
1986-01-01,-8.219178082191776
1986-02-01,0.0
1986-03-01,0.0
1986-04-01,-2.739726027397263
1986-05-01,0.0
1986-06-01,-2.702702702702705
1986-07-01,-5.40540540540541
1986-08-01,-2.8169014084506943
1986-09-01,-1.4084507042253471
1986-10-01,-1.4084507042253471
1986-11-01,-1.4285714285714235
1986-12-01,-5.71428571428572
1987-01-01,-1.4925373134328437
1987-02-01,-8.333333333333341
1987-03-01,-8.333333333333341
1987-04-01,-11.267605633802814
1987-05-01,-12.500000000000005
1987-06-01,-13.88888888888889
1987-07-01,-12.857142857142861
1987-08-01,-13.04347826086957
1987-09-01,-15.714285714285708
1987-10-01,-14.285714285714285
1987-11-01,-15.942028985507253
1987-12-01,-13.63636363636363
1988-01-01,-13.63636363636363
1988-02-01,-13.63636363636363
1988-03-01,-13.63636363636363
1988-04-01,-14.285714285714276
1988-05-01,-11.111111111111114
1988-06-01,-12.90322580645161
1988-07-01,-11.475409836065563
1988-08-01,-6.666666666666672
1988-09-01,-8.47457627118644
1988-10-01,-9.999999999999993
1988-11-01,-8.620689655172415
1988-12-01,-7.0175438596491295
1989-01-01,-5.263157894736839
1989-02-01,-8.771929824561402
1989-03-01,-12.280701754385968
1989-04-01,-3.703703703703707
1989-05-01,-7.142857142857134
1989-06-01,-1.8518518518518614
1989-07-01,-3.703703703703707
1989-08-01,-7.142857142857134
1989-09-01,-1.8518518518518614
1989-10-01,-1.8518518518518614
1989-11-01,1.8867924528301987
1989-12-01,1.8867924528301987
1990-01-01,0.0
1990-02-01,1.9230769230769162
1990-03-01,4.0000000000000036
1990-04-01,3.8461538461538494
1990-05-01,3.8461538461538494
1990-06-01,-1.886792452830182
1990-07-01,5.769230769230766
1990-08-01,9.615384615384615
1990-09-01,11.320754716981142
1990-10-01,11.320754716981142
1990-11-01,14.814814814814811
1990-12-01,16.666666666666654
1991-01-01,18.51851851851852
1991-02-01,24.528301886792452
1991-03-01,30.76923076923076
1991-04-01,24.07407407407407
1991-05-01,27.777777777777775
1991-06-01,32.69230769230769
1991-07-01,23.636363636363633
1991-08-01,21.05263157894737
1991-09-01,16.94915254237288
1991-10-01,18.644067796610162
1991-11-01,12.90322580645161
1991-12-01,15.873015873015872
1992-01-01,14.062499999999991
1992-02-01,12.121212121212132
1992-03-01,8.823529411764714
1992-04-01,10.447761194029853
1992-05-01,10.144927536231874
1992-06-01,13.043478260869556
1992-07-01,13.235294117647065
1992-08-01,10.144927536231874
1992-09-01,10.144927536231874
1992-10-01,4.285714285714283
1992-11-01,5.71428571428572
1992-12-01,1.3698630136986376
1993-01-01,0.0
1993-02-01,-4.054054054054063
1993-03-01,-5.40540540540541
1993-04-01,-4.054054054054063
1993-05-01,-6.578947368421052
1993-06-01,-10.256410256410255
1993-07-01,-10.389610389610388
1993-08-01,-10.526315789473681
1993-09-01,-11.842105263157888
1993-10-01,-6.8493150684931505
1993-11-01,-10.81081081081082
1993-12-01,-12.162162162162167
1994-01-01,-9.589041095890414
1994-02-01,-7.042253521126761
1994-03-01,-7.142857142857142
1994-04-01,-9.859154929577455
1994-05-01,-14.084507042253522
1994-06-01,-12.857142857142861
1994-07-01,-11.594202898550735
1994-08-01,-11.764705882352938
1994-09-01,-11.940298507462684
1994-10-01,-14.705882352941178
1994-11-01,-15.151515151515152
1994-12-01,-15.384615384615385
1995-01-01,-15.151515151515152
1995-02-01,-18.181818181818173
1995-03-01,-16.92307692307692
1995-04-01,-9.375000000000009
1995-05-01,-8.196721311475411
1995-06-01,-8.196721311475411
1995-07-01,-6.55737704918032
1995-08-01,-4.9999999999999964
1995-09-01,-5.084745762711876
1995-10-01,-5.172413793103446
1995-11-01,0.0
1995-12-01,1.818181818181812
1996-01-01,0.0
1996-02-01,1.8518518518518452
1996-03-01,1.8518518518518452
1996-04-01,-3.448275862068969
1996-05-01,0.0
1996-06-01,-5.357142857142854
1996-07-01,-3.5087719298245648
1996-08-01,-10.526315789473694
1996-09-01,-7.142857142857134
1996-10-01,-5.4545454545454515
1996-11-01,-3.5714285714285587
1996-12-01,-3.5714285714285587
1997-01-01,-5.357142857142854
1997-02-01,-5.4545454545454515
1997-03-01,-5.4545454545454515
1997-04-01,-8.928571428571429
1997-05-01,-12.499999999999988
1997-06-01,-5.660377358490563
1997-07-01,-10.909090909090903
1997-08-01,-5.8823529411764675
1997-09-01,-5.769230769230766
1997-10-01,-9.615384615384615
1997-11-01,-14.814814814814827
1997-12-01,-12.962962962962965
1998-01-01,-13.207547169811324
1998-02-01,-11.538461538461549
1998-03-01,-9.615384615384615
1998-04-01,-15.68627450980392
1998-05-01,-10.20408163265306
1998-06-01,-10.0
1998-07-01,-8.163265306122454
1998-08-01,-6.2499999999999964
1998-09-01,-6.122448979591851
1998-10-01,-4.255319148936174
1998-11-01,-4.347826086956506
1998-12-01,-6.382978723404251
1999-01-01,-6.52173913043478
1999-02-01,-4.347826086956506
1999-03-01,-10.638297872340425
1999-04-01,0.0
1999-05-01,-4.545454545454549
1999-06-01,-4.444444444444448
1999-07-01,-4.444444444444448
1999-08-01,-6.6666666666666625
1999-09-01,-8.695652173913032
1999-10-01,-8.888888888888896
1999-11-01,-6.818181818181834
1999-12-01,-9.090909090909099
2000-01-01,-6.976744186046507
2000-02-01,-6.818181818181834
2000-03-01,-4.761904761904765
2000-04-01,-11.627906976744185
2000-05-01,-4.761904761904765
2000-06-01,-6.976744186046507
2000-07-01,-6.976744186046507
2000-08-01,-2.380952380952394
2000-09-01,-7.1428571428571495
2000-10-01,-4.8780487804877986
2000-11-01,-4.8780487804877986
2000-12-01,-2.500000000000002
2001-01-01,5.000000000000004
2001-02-01,2.4390243902439157
2001-03-01,7.499999999999996
2001-04-01,15.789473684210542
2001-05-01,7.499999999999996
2001-06-01,12.5
2001-07-01,14.999999999999991
2001-08-01,19.51219512195124
2001-09-01,28.20512820512821
2001-10-01,35.8974358974359
2001-11-01,41.02564102564103
2001-12-01,46.15384615384616
2002-01-01,35.714285714285715
2002-02-01,35.714285714285715
2002-03-01,32.55813953488373
2002-04-01,34.090909090909086
2002-05-01,34.883720930232556
2002-06-01,28.888888888888886
2002-07-01,26.086956521739136
2002-08-01,16.326530612244895
2002-09-01,14.000000000000004
2002-10-01,7.547169811320761
2002-11-01,7.27272727272728
2002-12-01,5.263157894736839
2003-01-01,1.7543859649122744
2003-02-01,3.5087719298245648
2003-03-01,3.5087719298245648
2003-04-01,1.6949152542372818
2003-05-01,5.172413793103446
2003-06-01,8.620689655172415
2003-07-01,6.896551724137938
2003-08-01,7.017543859649113
2003-09-01,7.017543859649113
2003-10-01,5.263157894736839
2003-11-01,-1.6949152542372972
2003-12-01,-4.9999999999999964
2004-01-01,-1.7241379310344769
2004-02-01,-5.084745762711876
2004-03-01,-1.6949152542372972
2004-04-01,-6.666666666666672
2004-05-01,-8.196721311475411
2004-06-01,-11.111111111111114
2004-07-01,-11.290322580645164
2004-08-01,-11.475409836065563
2004-09-01,-11.475409836065563
2004-10-01,-8.333333333333332
2004-11-01,-6.896551724137923
2004-12-01,-5.263157894736839
2005-01-01,-7.0175438596491295
2005-02-01,-3.5714285714285587
2005-03-01,-10.344827586206891
2005-04-01,-7.142857142857134
2005-05-01,-8.928571428571429
2005-06-01,-10.714285714285708
2005-07-01,-9.090909090909092
2005-08-01,-9.25925925925926
2005-09-01,-7.407407407407414
2005-10-01,-9.090909090909092
2005-11-01,-7.407407407407414
2005-12-01,-9.25925925925926
2006-01-01,-11.320754716981126
2006-02-01,-11.11111111111112
2006-03-01,-9.615384615384615
2006-04-01,-9.615384615384615
2006-05-01,-9.803921568627452
2006-06-01,-8.000000000000007
2006-07-01,-5.9999999999999964
2006-08-01,-4.081632653061227
2006-09-01,-10.0
2006-10-01,-11.999999999999993
2006-11-01,-10.0
2006-12-01,-10.20408163265306
2007-01-01,-2.1276595744680966
2007-02-01,-6.2499999999999964
2007-03-01,-6.382978723404251
2007-04-01,-4.255319148936174
2007-05-01,-4.347826086956506
2007-06-01,0.0
2007-07-01,0.0
2007-08-01,-2.1276595744680966
2007-09-01,4.444444444444448
2007-10-01,6.818181818181814
2007-11-01,4.444444444444448
2007-12-01,13.636363636363628
2008-01-01,8.695652173913052
2008-02-01,8.888888888888896
2008-03-01,15.909090909090892
2008-04-01,11.11111111111111
2008-05-01,22.727272727272727
2008-06-01,21.73913043478261
2008-07-01,23.404255319148927
2008-08-01,32.608695652173914
2008-09-01,29.78723404255318
2008-10-01,38.29787234042553
2008-11-01,44.68085106382978
2008-12-01,46.0
2009-01-01,55.99999999999999
2009-02-01,69.38775510204081
2009-03-01,70.58823529411764
2009-04-01,80.0
2009-05-01,74.07407407407408
2009-06-01,69.64285714285715
2009-07-01,63.793103448275865
2009-08-01,57.37704918032788
2009-09-01,60.65573770491805
2009-10-01,53.84615384615385
2009-11-01,45.58823529411766
2009-12-01,35.616438356164394
2010-01-01,25.641025641025657
2010-02-01,18.072289156626503
2010-03-01,13.793103448275875
2010-04-01,10.000000000000004
2010-05-01,2.1276595744680775
2010-06-01,-1.0526315789473648
2010-07-01,-1.0526315789473648
2010-08-01,-1.041666666666663
2010-09-01,-3.0612244897959253
2010-10-01,-5.9999999999999964
2010-11-01,-1.0101010101010066
2010-12-01,-6.060606060606057
2011-01-01,-7.142857142857154
2011-02-01,-8.163265306122454
2011-03-01,-9.090909090909093
2011-04-01,-8.080808080808087
2011-05-01,-6.2499999999999964
2011-06-01,-3.191489361702135
2011-07-01,-4.255319148936174
2011-08-01,-5.263157894736842
2011-09-01,-5.263157894736842
2011-10-01,-6.382978723404251
2011-11-01,-12.244897959183684
2011-12-01,-8.602150537634417
2012-01-01,-8.79120879120878
2012-02-01,-7.77777777777777
2012-03-01,-8.888888888888896
2012-04-01,-9.890109890109894
2012-05-01,-8.888888888888896
2012-06-01,-9.890109890109894
2012-07-01,-8.888888888888896
2012-08-01,-10.000000000000004
2012-09-01,-13.333333333333336
2012-10-01,-11.363636363636372
2012-11-01,-10.465116279069761
2012-12-01,-7.05882352941176
2013-01-01,-3.6144578313253093
2013-02-01,-7.228915662650608
2013-03-01,-8.53658536585365
2013-04-01,-7.317073170731704
2013-05-01,-8.53658536585365
2013-06-01,-8.53658536585365
2013-07-01,-10.975609756097555
2013-08-01,-11.111111111111105
2013-09-01,-7.692307692307689
2013-10-01,-7.692307692307689
2013-11-01,-10.389610389610388
2013-12-01,-15.18987341772152
2014-01-01,-17.500000000000004
2014-02-01,-12.987012987012985
2014-03-01,-10.666666666666664
2014-04-01,-18.42105263157894
2014-05-01,-16.000000000000004
2014-06-01,-18.66666666666667
2014-07-01,-15.068493150684928
2014-08-01,-15.277777777777784
2014-09-01,-18.055555555555554
2014-10-01,-20.833333333333332
2014-11-01,-15.942028985507253
2014-12-01,-16.4179104477612
2015-01-01,-13.63636363636363
2015-02-01,-17.910447761194032
2015-03-01,-19.402985074626862
2015-04-01,-12.90322580645161
2015-05-01,-11.111111111111114
2015-06-01,-13.114754098360654
2015-07-01,-16.129032258064516
2015-08-01,-16.393442622950822
2015-09-01,-15.254237288135597
2015-10-01,-12.280701754385968
2015-11-01,-12.068965517241383
2015-12-01,-10.714285714285708
2016-01-01,-15.789473684210531
2016-02-01,-10.909090909090903
2016-03-01,-7.407407407407414
2016-04-01,-5.555555555555569
2016-05-01,-14.285714285714283
2016-06-01,-7.547169811320745
2016-07-01,-7.692307692307699
2016-08-01,-3.9215686274509665
2016-09-01,0.0
2016-10-01,-1.9999999999999927
2016-11-01,-7.843137254901951
2016-12-01,-5.9999999999999964
2017-01-01,-2.083333333333326
2017-02-01,-6.122448979591851
2017-03-01,-11.999999999999993
2017-04-01,-13.725490196078418
2017-05-01,-8.333333333333323
2017-06-01,-12.244897959183684
2017-07-01,-10.416666666666668
2017-08-01,-10.20408163265306
2017-09-01,-14.000000000000004
2017-10-01,-14.285714285714288
2017-11-01,-10.638297872340425
2017-12-01,-12.765957446808521
2018-01-01,-14.893617021276597
2018-02-01,-10.869565217391305
2018-03-01,-9.090909090909099
2018-04-01,-9.090909090909099
2018-05-01,-13.636363636363647
2018-06-01,-6.976744186046507
2018-07-01,-11.627906976744185
2018-08-01,-13.636363636363647
2018-09-01,-13.953488372093014
2018-10-01,-9.52380952380953
2018-11-01,-9.52380952380953
2018-12-01,-4.8780487804877986
2019-01-01,0.0
2019-02-01,-7.317073170731704
2019-03-01,-5.000000000000004
2019-04-01,-7.499999999999996
2019-05-01,-5.263157894736835
2019-06-01,-9.999999999999998
2019-07-01,-2.631578947368412
2019-08-01,-5.263157894736835
2019-09-01,-5.40540540540541
2019-10-01,-5.263157894736835
2019-11-01,-5.263157894736835
2019-12-01,-7.692307692307689
2020-01-01,-9.999999999999998
2020-02-01,-7.894736842105258
2020-03-01,15.789473684210542
2020-04-01,302.70270270270265
2020-05-01,269.44444444444446
2020-06-01,205.55555555555557
2020-07-01,175.67567567567565
2020-08-01,133.33333333333334
2020-09-01,122.85714285714285
2020-10-01,88.88888888888889
2020-11-01,86.11111111111111
2020-12-01,86.11111111111111
2021-01-01,77.77777777777779
2021-02-01,77.14285714285715
2021-03-01,38.63636363636362
2021-04-01,-59.06040268456376
2021-05-01,-56.390977443609025
2021-06-01,-46.36363636363636
2021-07-01,-47.05882352941176
2021-08-01,-39.28571428571429
2021-09-01,-39.743589743589745
2021-10-01,-33.8235294117647
2021-11-01,-38.80597014925374
2021-12-01,-41.791044776119406
2022-01-01,-37.50000000000001
2022-02-01,-38.70967741935484
2022-03-01,-40.983606557377044
2022-04-01,-39.34426229508196
2022-05-01,-37.93103448275862
2022-06-01,-38.983050847457626
2022-07-01,-35.18518518518519
2022-08-01,-29.411764705882348
2022-09-01,-25.531914893617024
2022-10-01,-20.0
2022-11-01,-12.195121951219502
2022-12-01,-10.256410256410255
2023-01-01,-15.000000000000002
2023-02-01,-5.263157894736835
2023-03-01,-2.77777777777778
2023-04-01,-8.108108108108116
2023-05-01,2.77777777777778
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,5.555555555555548
2023-09-01,8.571428571428566
2023-10-01,5.555555555555548
2023-11-01,2.77777777777778
2023-12-01,5.71428571428572
